ru,de,решить,überlegen,,"""Надо позавтракать и <em>решить</em>, что дальше.""","""Wir sollten frühstücken und <em>überlegen</em>, was wir als Nächstes tun.""",,
ru,de,вскоре,bald,,"""Я надеюсь <em>вскоре</em> снова тебя увидеть.""","""Ich hoffe, wir sehen uns <em>bald</em> wieder.""",,
ru,de,"""я этим занимаюсь""",Ich kümmere mich darum,,"""Знаю, <em>я этим занимаюсь</em>.""","""<em>Ich kümmere mich darum</em>.""",,
ru,de,светлый,hell,,"""Например, правый верхний угол башни слишком <em>светлый</em>.""","""Beispielsweise ist der rechte obere Winkel des Turms zu <em>hell</em>.""",,
ru,de,"""Будем надеяться""",Hoffen wir,,"""<em>Будем надеяться</em>, что всё получится.""","""<em>Hoffen wir</em>, dass es für uns beide funktioniert.""",,
ru,de,худший,schlechteste,,"""Это самый <em>худший</em> план в мире.""","""Okay, das ist die <em>schlechteste</em> Idee, die ich je gehört habe.""",,
ru,de,лёгкий,leicht,,"""Он не тяжёлый, а <em>лёгкий</em>.""","""Es ist nicht schwer, sondern <em>leicht</em>.""",,
ru,de,выпускать,rauslassen,,"""Он запер всех и не хочет <em>выпускать</em>.""","""Er hat sie alle eingesperrt und will sie nicht <em>rauslassen</em>.""",,
ru,de,надежный,zuverlässig,,"""Тебе нужно убедить мир, что ты не просто красивый, но еще и <em>надежный</em>.""","""Du musst die Welt überzeugen, dass du nicht nur liebenswert bist, sondern auch <em>zuverlässig</em>.""",,
ru,de,же должен быть,solltest doch,,ты <em>же должен быть</em> снаружи.,"""Du <em>solltest doch</em> draußen <em>sein</em>.""",,
ru,de,похож на,ähnlich,,"""Говорят, я <em>похож на</em> вас.""","""Die Leute sagen, ich bin Ihnen <em>ähnlich</em>.""",,
ru,de,"""самый большой""",größte,,"""Кайдзю З-ей категории, пока <em>самый большой</em>.""","""Das Kaiju ist Kategorie 3, das <em>größte</em> bisher.""",,
ru,de,я бы не сказал,ich würde nicht sagen,,"""Нет, <em>я бы не сказал</em>, что он был удачлив.""","""Nein, <em>ich würde nicht sagen</em>, dass er glücklich ist.""",,
ru,de,изображение,Bild,,"""Переместить текущее <em>изображение</em> в портфолио вниз.""","""Verschiebt das aktuelle <em>Bild</em> in der Liste einen Platz nach unten.""",,
ru,de,поток,Strom,,"""Ну, этой... фишкой про <em>поток</em> вселенной.""","""Du weißt schon... """"<em>Strom</em> des Universums"""".""",,
ru,de,"""решить эту проблему""",dieses Problem lösen,,"""Я в состоянии <em>решить эту проблему</em>.""","""Ich kann <em>dieses Problem lösen</em>.""",,
ru,de,всю неделю,die ganze Woche,,"""Я думал о тебе <em>всю неделю</em>...""","""Ich habe <em>die ganze Woche</em> an dich gedacht.""",,
ru,de,типичный,typisch,,"""В последующие годы Нидегген превратился в <em>типичный</em> маленький рейнский город.""","""In der nachfolgenden Zeit entwickelte sich Nideggen zu einer <em>typisch</em> rheinischen Kleinstadt.""",,
ru,de,запомнить,merken,,"""Знаю, поэтому это так сложно <em>запомнить</em>, верно?""","""Ich weiß, deshalb kann man sich das so schwer <em>merken</em>, oder?""",,
ru,de,вокруг,um dich,,"""Знать, о чём думают все <em>вокруг</em>.""","""Zu wissen, was jeder <em>um dich </em><em>herum</em> denkt.""",,
ru,de,отнюдь,keineswegs,,"""Мы не должны игнорировать то, как отсутствие мирного процесса может подорвать хрупкие (и <em>отнюдь</em> не универсальные) достижения в остальном арабском мире.""","""Wir dürfen nicht übersehen, wie die Abwesenheit eines Friedensprozesses am Ende die fragilen (und <em>keineswegs</em> universellen) Errungenschaften im Rest der arabischen Welt untergraben könnte.""",,
ru,de,"""Ты такой молодец!""",Es ist nett,,"""<em>Ты такой молодец</em>, что пришел.""","""<em>Es ist nett</em>, dass du gekommen bist.""",,
ru,de,"""до конца""",bis ans Ende,,"""Мы с тобой продержимся <em>до конца</em>.""","""Du und ich können es <em>bis ans Ende</em> schaffen.""",,
ru,de,заказывали,bestellt,,"""Уэйд, мы не <em>заказывали</em> это.""","""Wade, das haben wir nicht <em>bestellt</em>.""",,
ru,de,"""это проще""",das ist einfacher,,"""Он разбивает вещи на куски, потому что <em>это проще</em>, чем чинить их.""","""Er schlägt Sachen in Stücke, denn <em>das ist einfacher</em>, als sie zu reparieren.""",,
ru,de,"""я предлагаю тебе""",Ich biete dir,,"""<em>Я предлагаю тебе</em> выход!""","""<em>Ich biete dir</em> einen Ausweg an.""",,
ru,de,"""Ни я, ни она""",Wir hatten das beide nicht,,"""<em>Ни я, ни она</em> не ожидали этого.""","""<em>Wir hatten das beide nicht</em> geplant.""",,
ru,de,выбирать,wählen,,"""Иногда, чтобы добиться желаемого, приходится <em>выбирать</em> сомнительных партнеров.""","""Manchmal, wenn du deine Anforderungen erreichen willst, musst du einen widerwärtigen Partner <em>wählen</em>.""",,
ru,de,"""я буду умирать""",Ich werde,,"""<em>Я буду умирать</em> столько, сколько надо или нет.""","""<em>Ich werde</em> so oft <em>sterben</em>, wie nötig!""",,
ru,de,палата,Zimmer,,"""В Нью-Йоркской Пресвитарианской больнице, <em>палата</em> 307.""","""New York Presbyterian, <em>Zimmer</em> 307.""",,
ru,de,вашим,Ihren,,"""Мы пытаемся связаться с <em>вашим</em> отцом.""","""Wir haben versucht, <em>Ihren</em> Vater zu erreichen.""",,
ru,de,"""будет лучше""",es wäre besser,,"""Думаю <em>будет лучше</em>, если Джейми этим займётся.""","""Ich denke, <em>es wäre besser</em>, wenn Jamie es dir zeigen würde.""",,
ru,de,сперва,erst,,"""Нет, я <em>сперва</em> хотела поговорить с тобой.""","""Ich wollte <em>erst</em> mit Ihnen reden.""",,
ru,de,вершина,Gipfel,,"""Посмотри на гору, чья <em>вершина</em> покрыта снегом.""","""Schau auf den Berg, dessen <em>Gipfel</em> mit Schnee bedeckt ist!""",,
ru,de,сбежать,wegzulaufen,,"""В третьем классе она пыталась <em>сбежать</em>.""","""Als sie in der dritten Klasse war, hat sie versucht <em>wegzulaufen</em>.""",,
ru,de,случилось,passiert ist,,"""Мы видели, что с ней <em>случилось</em>.""","""Wir haben gesehen, was mit ihr <em>passiert ist</em>.""",,
ru,de,сбежать,abhauen,,"""Я знала как <em>сбежать</em> от мужа.""","""Ich wusste, wie ich von meinem Mann <em>abhauen</em> muss.""",,
ru,de,Попытался,habe versucht,,"""Я <em>попытался</em> помочь ему.""","""Ich <em>habe versucht</em>, ihm zu helfen.""",,
ru,de,"""приходить сюда""",hierher kommen,,"""Ты не должна <em>приходить сюда</em>, никогда.""","""Du solltest nie <em>hierher kommen</em>.""",,
ru,de,смогу,ob ich,,"""Не был уверен, <em>смогу</em> ли найти тебя.""","""Ich war nicht sicher, <em>ob ich</em> in der Lage sein würde dich zu finden.""",,
ru,de,"""раз уж""",Solange,,"""Да нет, входи, <em>раз уж</em> ты здесь.""","""<em>Solange</em> du hier bist.""",,
ru,de,"""начни снова""",fange wieder,,"""Куплю себе новый трейлер и <em>начну снова</em> готовить.""","""Ich besorge mir ein Wohnmobil und <em>fange wieder</em> an zu kochen.""",,
ru,de,"""у тебя случайно нет""",Du hast nicht zufällig,,"""<em>У тебя случайно нет</em> её телефона?""","""<em>Du hast nicht zufällig</em> ihr Telefon, oder?""",,
ru,de,ходил,hinging,,"""Было место, куда я часто <em>ходил</em> один.""","""Es gab einen Ort, wo ich häufig allein <em>hinging</em>.""",,
ru,de,насчет,wegen,,"""Мэнни, мне очень жаль <em>насчет</em> сегодня.""","""Ay. Ay, Manny, es tut mir so leid <em>wegen</em> heute.""",,
ru,de,хватит,genug,,Ему не <em>хватит</em> времени достичь населенных районов.,"""Sie werden nicht <em>genug</em> Zeit haben, um ein besiedeltes Gebiet zu erreichen.""",,
ru,de,"""я учусь""",Ich lerne,,"""<em>Я учусь</em> быстро, правда?""","""<em>Ich lerne</em> schnell, nicht?""",,
ru,de,свою,mein,,"""Я уже 4 года пытаюсь продать <em>свою</em> виллу.""","""Seit vier Jahren versuche ich, <em>mein</em> Haus zu verkaufen.""",,
ru,de,пошел,gegangen,,"""Это хорошо, что ты <em>пошел</em> в полицию.""","""Es ist okay, dass Sie zur Polizei <em>gegangen</em> sind.""",,
ru,de,идёшь?,gehst du hin?,,"""Надин, куда ты <em>идёшь?</em>.""","""Nadine, wo <em>gehst du hin?</em>""",,
ru,de,поток,Fluss,,"""Ты должен броситься в Его <em>поток</em>.""","""Du musst in Seinen <em>Fluss</em> springen.""",,
ru,de,"""длиться до часа""",bis zu einer Stunde dauern,,"""Этот эффект может <em>длиться до часа</em>.""","""Dies kann <em>bis zu einer Stunde dauern</em>.""",,
ru,de,"""ты придешь""",du kommst,,"""Можем открыть ее, когда <em>ты придешь</em>.""","""Wir können es zusammen öffnen, wenn <em>du kommst</em>.""",,
ru,de,"""И с тех пор""",und seitdem,,"""30 лет назад в эту башню ударила молния <em>и с тех пор</em> часы не ходят.""","""Vor dreißig Jahren traf ein Blitz diesen Turm <em>und seitdem</em> steht die Uhr still.""",,
ru,de,"""через пять минут""",in 5 Minuten,,"""Следующий сеанс начнётся <em>через пять минут</em>.""","""Die nächste Vorstellung beginnt <em>in 5 Minuten</em>.""",,
ru,de,"""за пять минут""",in fünf Minuten,,"""Я нашел их всех <em>за пять минут</em>.""","""Ich habe sie <em>in fünf Minuten</em> gefunden.""",,
ru,de,позаботиться,kümmern,,"""Мне нужно кое о чем <em>позаботиться</em>.""","""Ich muss mich um ein paar Dinge <em>kümmern</em>.""",,
ru,de,тяжёлого,der harten,,"""Я очень устал от <em>тяжёлого</em> труда.""","""Ich bin sehr müde von <em>der harten</em> Arbeit.""",,
ru,de,весь,die ganze,,"""Сейчас уже <em>весь</em> город об этом знает.""","""Billy, <em>die ganze</em> Stadt weiss mittlerweile, das du hier drin bist.""",,
ru,de,Он думает о,Er denkt an,"Akkusativ bei ""b""#",<em>Он думает о</em> нём.,<em>Er denkt an</em> ihn.,,
ru,de,Я не вижу другого,Ich sehe keinen anderen,,<em>Я не вижу другого</em> выхода.,<em>Ich sehe keinen anderen</em> Weg.,,
ru,de,Кто дал тебе это?,Wer hat dir das gegeben?,,,,,
ru,de,подыскать себе,finden,,,,,
ru,de,такого пакетов,solche Pakete,,,,,
ru,de,примерно,in etwa,,,,,
ru,de,пришлось,mussten,,,,,
ru,de,Я с такимчеловеком не встречался. -,Ich habe den Mann nicht getroffen. -,,,,,
ru,de,"Ausrufepartikeln:
что за день","Ausrufepartikeln:
was für ein Tag",,,,,
ru,de,"Так ли это, как ты говоришь?","Ist es, wie du sagst?",,,,,
ru,de,",но ещё бы?",aber was sonst?,,,,,
ru,de,"Я писал не ему, а её.","Ich schrieb es ihm nicht, ich schrieb es ihr.",,,,,
ru,de,отсутствуе пакет,fehlendes Paket,,,,,
ru,de,хотя никто,obwohl niemand,,,,,
ru,de,сходи,geh,,,,,
ru,de,не смогут добавить больше одной,kann nicht mehr als einen hinzufügen,,,,,
ru,de,Оказывается,es stellt sich heraus,,,,,
ru,de,оценили,schätzen,,,,,
ru,de,Около Катиного стола стоит стул.,Da ist ein Stuhl bei Katyas Schreibtisch.,Катиного	Катиной	Катиных Genitiv,,,,
ru,de,Я ничего не вижу/Он никому не верит,Ich sehe nichts/ Er glaubt niemandem," Катиной  Катиным <= Sing/Plural Dativ",,,,
ru,de,Кто-то приходил что ли.,Jemand kam vorbei oder so.,,,,,
ru,de,Недавно стало известно,Vor kurzem wurde bekannt,,,,,
ru,de,верхней границы,obere Grenze,,,,,
ru,de,"Как ранее сообщал УНИАН, в России...","Wie bereits von UNIAN berichtet, in Russland...",,,,,
ru,de,Они должны были,sie sollten,,,,,
ru,de,Для чего,wofür,,,,,
ru,de,По его словам,laut ihm,,,,,
ru,de,"Как написать человеку в WhatsApp, не добавляя","Wie man einer Person in WhatsApp schreibt, ohne Folgendes hinzuzufügen",,,,,
ru,de,"Как написать человеку в WhatsApp, если...","Wie man eine Person in WhatsApp schreibt, wenn...",,,,,
ru,de,временно,vorübergehend,,,,,
ru,de,простого,einfachen,,,,,
ru,de,поскольку не,da sie nicht,,,,,
ru,de,закроется,schließt,,,,,
ru,de,Важен ли вам,Ist es dir wichtig,,,,,
ru,de,1 лет назад никто бы не поверил что...,"Vor 1 Jahren hätte niemand geglaubt, dass...",,,,,
ru,de,что в случае,dass im Falle,,,,,
ru,de,Во время общения с,Während der Kommunikation mit,,,,,
ru,de,с одним из своих пропаганди,mit einer seiner Propaganda,,,,,
ru,de,может ли быть что...?,Könnte es das sein...?,,,,,
ru,de,"пожалуйста, объясни мне еще раз.",Bitte erklären Sie es mir noch einmal.,,,,,
ru,de,"Кроме того, я никогда ещё нигде не играла.",Außerdem habe ich noch nie irgendwo gespielt.,,,,,
ru,de,Всё получилось само собой.,Es hat alles von selbst funktioniert.,geklappt/funkt.,,,,
ru,de,что было приходить?,Was ist mit dir passiert?,,,,,
ru,de,он напишет,Er schreibt,,,,,
ru,de,Я иду с ребёнком в школу.,Ich bringe mein Kind zur Schule.,"In Verbindung mit den Präpositionen в und на, bedeutet der Akkusativ eine Bewegung in oder in die entsprechende Richtung.",,,,
ru,de,пролетит,vorbeifliegt,У меня над головой пролетел самолёт.,,,,
ru,de,Твоя книга дороже моей.,Dein Buch ist mehr wert als meins.,,,,,
ru,de,Это платье красивее того.,Dieses Kleid ist schöner als das.,,,,,
ru,de,"Зимой дни короче, чем ночи.",Im Winter sind die Tage kürzer als die Nächte.,Nach Komparativ ohne чем folgt Genitiv.,,,,
ru,de,Я встретил родителей на вокзале.,Ich traf meine Eltern am Bahnhof.,"друзьям      Dativ,Instr. : друзьям /друзьями",,,,
ru,de,Перед домом проходит дорога.,Vor dem Haus ist eine Straße.,,,,,
ru,de,ними,ihnen,,,,,
ru,de,простой,simpel,'prastoj',,,,
ru,de,Он думает о,er denkt an,"Akkusativ bei ""b""#",<em>Он думает о</em> нём.,"<em class=""both"">Er denkt an</em> ihn.",,
ru,de,Я не вижу другого,ich sehe keinen anderen,,<em>Я не вижу другого</em> выхода.,"<em class=""both"">Ich sehe keinen anderen</em> Weg.",,
ru,de,предотвратить,verhindern,,,,,
ru,de,остаться,bleiben,осталось=übrigbleiben,,,,
ru,de,должны объяснять,erklären müssen,-hätte erklären sollen..,,,,
ru,de,подойти,nähern,,,,,
ru,de,У меня нет одного стола,Ich habe keinen einzigen Tisch,"Mask: -а -я   Fem.: -ы    Nach нет, без, для, от, до, у steht Genitiv.",,,,
ru,de,на шкафу,auf dem Schrank,"Nach между(zwischen), над, перед und c (Mit..) steht immer Instrumental",,,,
ru,de,в лесу,im Wald,,,,,
ru,de,"Я бы пришёл, но у меня нет времени.","Würde ich, aber ich habe keine Zeit.",,,,,
ru,de,Он видит моего брата.,Er sieht meinen Bruder.,"Akkusativ= > Mask: -a Weibl: -y  Plural:-ей -ов -ей    => unbelebt :-/   -ы ",,,,
ru,de,Более 30,mehr als 30,,,,,
ru,de,за домом. над столом. перед рекой. под водой,über dem Tisch vor dem Fluss. Unterwasser,"Akku: pl. lebend:-ей -ов -ей     Plural -ы  BBelebt Sing. : mask.=>-a, Fem.=> -y",,,,
ru,de,На улицах города,auf den Straßen,"	Обратись к ___ с этим вопросом.   учителю Dativ männl.:-U 	  weibl.: e,ii ",,,,
ru,de,Какого человека вы видели?,Wen hast du gesehen?," Какой   -:männl.. unverändert,  Plural : какие   ;Fem.:какую/Какая -",,,,
ru,de,учителей,Lehrer,Genitiv Pl.:  immer endung: ей + Adjk.: -ых ()   ;Bezugswörter..: крыша дома (Dach des Hauses),,,,
ru,de,Я люблю моего сына и мою дочку.,Ich liebe meinen Sohn und meine Tochter.,Die Substantive auf -a erhalten im Akkusativ die Endung -у.,,,,
ru,de,навстречу,in Richtung,,,,,
ru,de,самая сложная,schwierigste,,Это <em>самая сложная</em> часть.,"Das ist <em>der </em><em class=""both"">schwierigste</em> Teil.",,
ru,de,Куда мне ее поставить?,Wo soll ich es hinstellen?,,,,,
